dependent variable,reg_spec,n_lags,value,t-statistic,significance,LB (90.00% ci),UB (90.00% ci),p_val,index
Washington,gar_tot_bonds,6,0.00836886376200289,1.9092100431379744,1,0.001149202398686702,0.015588525125319077,0.05664475628278276,6
North Carolina,gar_tot_bonds,6,0.009373076262682321,2.4519169030290295,1,0.003076848313665668,0.015669304211698973,0.014453666008036992,7
Arkansas,gar_tot_bonds,6,0.009112056604484085,4.968709815175361,1,0.006091570687697138,0.01213254252127103,8.486319047484869e-07,8
Michigan,gar_tot_bonds,6,0.005429628865163979,1.5889464267060371,0,-0.00019851162962550035,0.011057769359953456,0.11252531433424107,9
Alabama,gar_tot_bonds,6,0.009926019022090567,7.471894483372585,1,0.007738013505079302,0.01211402453910183,2.3714363805993344e-13,10
Mississippi,gar_tot_bonds,6,0.004410154221292423,1.8790667134546937,1,0.0005445657504730556,0.008275742692111789,0.06065183578567468,11
Indiana,gar_tot_bonds,6,0.004457197985992216,1.9753884745541437,1,0.0007408750139975885,0.008173520957986843,0.04861761156896138,12
Ohio,gar_tot_bonds,6,0.004429574313122802,1.4594026509065396,0,-0.0005695150602493719,0.009428663686494976,0.14490419573251723,13
Oregon,gar_tot_bonds,6,0.007044670472776373,2.3408136807934024,1,0.0020879106507368855,0.012001430294815858,0.01952237221695574,14
Utah,gar_tot_bonds,6,0.006529516218511947,3.4454501114064944,1,0.0034081905856659816,0.009650841851357912,0.0006042329966211568,15
Rhode Island,gar_tot_bonds,6,0.005123008442461068,3.599481845151813,1,0.002778838332902118,0.007467178552020016,0.0003414137060451239,16
Iowa,gar_tot_bonds,6,0.0020767212647980382,0.923843652565338,0,-0.0016256824285428334,0.0057791249581389086,0.35588697560796967,17
Kansas,gar_tot_bonds,6,0.002158242957930303,1.5201891401763594,0,-0.00018009213067062338,0.004496578046531229,0.1289162803551993,18
Georgia,gar_tot_bonds,6,0.003139454964163944,0.6342307227670343,0,-0.005013424497087793,0.011292334425415676,0.5261380573981862,19
Kentucky,gar_tot_bonds,6,0.0038376530276298688,3.2588958552886744,1,0.0018981106888009958,0.005777195366458741,0.001172695105913668,20
Oklahoma,gar_tot_bonds,6,0.0040986445241408135,1.1058255040512643,0,-0.0020059622092003697,0.010203251257481994,0.2691830480823487,21
Tennessee,gar_tot_bonds,6,0.0011455024250192807,0.5978443933932588,0,-0.0020103151610620508,0.004301320011100611,0.5501376796327859,22
California,gar_tot_bonds,6,0.003737796335157433,1.5347495314011022,0,-0.0002734761473288539,0.007749068817643718,0.1252984925159739,23
Arizona,gar_tot_bonds,6,0.002701823608427892,1.0306936062847647,0,-0.001615667482238705,0.007019314699094488,0.30304152688292385,24
Virginia,gar_tot_bonds,6,-9.142296708836367e-05,-0.04413517730344692,0,-0.0035031515678463827,0.003320305633669654,0.9648092754009934,25
Nebraska,gar_tot_bonds,6,0.0012574250237129918,1.3883494931572198,0,-0.00023429504552383365,0.002749145092949817,0.16547355855941115,26
Massachusetts,gar_tot_bonds,6,0.0012916090184762613,1.2357683860313833,0,-0.0004298553101157903,0.0030130733470683123,0.21696039856672744,27
Illinois,gar_tot_bonds,6,0.0008711268909587038,0.7845658503857215,0,-0.0009576303524922827,0.0026998841344096896,0.4329743418489169,28
New Mexico,gar_tot_bonds,6,0.0013796512907992518,0.8591500386423764,0,-0.0012652188731052502,0.0040245214547037535,0.3905526976203202,29
Maine,gar_tot_bonds,6,0.0006461858771217607,1.1884215015839938,0,-0.0002493665207972673,0.0015417382750407883,0.23507157454932726,30
West Virginia,gar_tot_bonds,6,0.0007313679793147839,2.5061852547702292,1,0.0002507203423118843,0.0012120156163176834,0.012430560585159123,31
Minnesota,gar_tot_bonds,6,0.000304906495310888,0.26474421467645365,0,-0.0015919926351425577,0.002201805625764333,0.7912846712575308,32
South Dakota,gar_tot_bonds,6,-3.403893858951397e-05,-0.12189763770968826,0,-0.0004939615481581739,0.0004258836709791458,0.9030151714195793,33
New Hampshire,gar_tot_bonds,6,0.0002818557086204411,0.3618012519109493,0,-0.0010012451921658457,0.0015649566094067275,0.717610054971296,34
Delaware,gar_tot_bonds,6,0.00015271068002756412,0.5161684573493747,0,-0.0003345731379487395,0.0006399944980038676,0.6059002311369599,35
North Dakota,gar_tot_bonds,6,-7.443638094554589e-07,-0.3167614422312089,0,-4.614773852973958e-06,3.126046234063039e-06,0.7515193365654476,36
Alaska,gar_tot_bonds,6,-1.0813467349995949e-05,-5.068947628022925,1,-1.4327058373987429e-05,-7.299876326004471e-06,5.129262650171995e-07,37
Vermont,gar_tot_bonds,6,-1.0480196282741428e-05,-0.5747965365703527,0,-4.05104715975388e-05,1.9550079032055935e-05,0.5656141222009698,38
New York,gar_tot_bonds,6,0.00044205531759426665,0.4824719513752749,0,-0.0010670119126840484,0.0019511225478725813,0.6296219844249136,39
Montana,gar_tot_bonds,6,0.00011183997428635892,0.26121180949802414,0,-0.0005933535096161422,0.0008170334581888597,0.7940062236435579,40
Idaho,gar_tot_bonds,6,3.618570362276009e-05,0.05052299084417118,0,-0.0011434611393536722,0.001215832546599192,0.9597200827688723,41
New Jersey,gar_tot_bonds,6,0.00012315026418910184,0.0385822001347322,0,-0.005134024302609757,0.005380324830987959,0.9692345260147921,42
Connecticut,gar_tot_bonds,6,-0.0013274463273072884,-1.6809590414290254,1,-0.0026281066097413137,-2.6786044873263522e-05,0.09321824488787778,43
South Carolina,gar_tot_bonds,6,-0.001560615773595373,-3.1127620696430234,1,-0.0023863762764880594,-0.0007348552707026872,0.001929135496352874,44
Maryland,gar_tot_bonds,6,-0.0016456203618975711,-0.8444903026646711,0,-0.004855132521089053,0.001563891797293909,0.398684827534165,45
Pennsylvania,gar_tot_bonds,6,-0.002813375627868596,-1.234707718226805,0,-0.00656628085951329,0.0009395296037760965,0.21735478799408714,46
Wyoming,gar_tot_bonds,6,-0.016112088186546886,-1.4239243684340206,0,-0.03476682700176136,0.0025426506286675837,0.15524024503082035,47
Nevada,gar_tot_bonds,6,-0.10040897454513079,-2.546225137537236,1,-0.16535906648780924,-0.03545888260245236,0.011103226302365599,48
United States,gar_tot_bonds,3,0.035106978426027544,3.324550110670071,1,0.017714571427499135,0.05249938542455594,0.0009315042060931145,0
Texas,gar_tot_bonds,3,0.013714031496905931,2.9092588527130387,1,0.005950096353178568,0.02147796664063329,0.003737077625060481,1
Colorado,gar_tot_bonds,3,0.011124145511932026,2.2033782734177976,1,0.0028088685483444037,0.019439422475519646,0.02789120878085849,2
Missouri,gar_tot_bonds,3,0.004897715571281259,1.6566713281312222,1,2.8530013685417084e-05,0.009766901128877098,0.09803151651331032,3
Wisconsin,gar_tot_bonds,3,0.0049708598968131994,2.0456744981309556,1,0.0009687029808906249,0.008973016812735771,0.04115953295676844,4
Florida,gar_tot_bonds,3,-0.0011441483282465283,-0.3223145537984237,0,-0.00699072346117179,0.004702426804678731,0.7473100992547246,5
Washington,gar_tot_bonds,3,0.006112889995368576,2.387781901434274,1,0.001896400281239277,0.010329379709497873,0.017213147329072642,6
North Carolina,gar_tot_bonds,3,0.008920600782234025,2.454465920554571,1,0.0029346075917432374,0.01490659397272481,0.014350413381003735,7
Arkansas,gar_tot_bonds,3,0.009000904268944614,4.783681130465018,1,0.005901893819335752,0.012099914718553473,2.097490150454462e-06,8
Michigan,gar_tot_bonds,3,0.0029718020428024746,1.1328755252935188,0,-0.0013487257513691594,0.0072923298369741065,0.2576522031459143,9
Alabama,gar_tot_bonds,3,0.009947957944245984,7.519966742186057,1,0.0077691590735507726,0.012126756814941195,1.674216321134736e-13,10
Mississippi,gar_tot_bonds,3,0.00295186811673364,1.6134099851859254,0,-6.149404499435638e-05,0.005965230278461635,0.10710358884292304,11
Indiana,gar_tot_bonds,3,0.0015025465270151347,0.9201281643511375,0,-0.0011869979183869116,0.00419209097241718,0.35782095961911375,12
Ohio,gar_tot_bonds,3,0.001033821885619122,0.3719140855087504,0,-0.003544456701579337,0.005612100472817579,0.7100687335147575,13
Oregon,gar_tot_bonds,3,0.006488311756386164,2.1767849079416277,1,0.0015790599098833335,0.011397563602888992,0.02982819898056044,14
Utah,gar_tot_bonds,3,0.006732866009851884,3.4251176331329143,1,0.0034952629570596107,0.009970469062644156,0.0006501849754874112,15
Rhode Island,gar_tot_bonds,3,0.004585536243142946,3.3156785050685844,1,0.002307729693877062,0.006863342792408829,0.0009611065483912107,16
Iowa,gar_tot_bonds,3,0.0021394786986769737,1.255995152121438,0,-0.0006660784817752877,0.004945035879129233,0.2095343842946955,17
Kansas,gar_tot_bonds,3,0.0008843753935695205,0.7581163269466645,0,-0.0010369455704525342,0.0028056963575915743,0.4486350487102,18
Georgia,gar_tot_bonds,3,0.0011015519315863433,0.3598289060970228,0,-0.003940508523267359,0.006143612386440043,0.7190829996011958,19
Kentucky,gar_tot_bonds,3,0.0037473074724888086,3.1835550677034714,1,0.0018086276805652785,0.0056859872644123375,0.0015188338582448058,20
Oklahoma,gar_tot_bonds,3,-3.562551442754056e-05,-0.02317692394928962,0,-0.0025672802065192226,0.0024960291776641406,0.9815157132202035,21
Tennessee,gar_tot_bonds,3,0.0006536149568419562,0.4455676185004346,0,-0.0017624437422014178,0.0030696736558853293,0.6560465892138492,22
California,gar_tot_bonds,3,0.0035624192247773875,1.8745907865998088,1,0.0004324672893401514,0.006692371160214622,0.06126288887130604,23
Arizona,gar_tot_bonds,3,0.003603123419755711,1.2902346525491604,0,-0.000996365293732029,0.008202612133243449,0.19739281777274464,24
Virginia,gar_tot_bonds,3,0.00013511719922947897,0.07273685634583008,0,-0.0029244164083593134,0.00319465080681827,0.9420361789425507,25
Nebraska,gar_tot_bonds,3,1.280081416777252e-05,0.019387223715105158,0,-0.0010746787184687135,0.0011002803468042582,0.9845376957172642,26
Massachusetts,gar_tot_bonds,3,0.0012572677996639647,1.2504469130502642,0,-0.0003987372428256753,0.002913272842153604,0.21155179289444148,27
Illinois,gar_tot_bonds,3,0.0009892479854567053,1.2065659390799108,0,-0.0003611234233820413,0.0023396193942954516,0.22800463746923438,28
New Mexico,gar_tot_bonds,3,0.001971089840296987,1.1066368812503986,0,-0.0009625068044721075,0.00490468648506608,0.26882894626720444,29
Maine,gar_tot_bonds,3,0.0003085865124609344,0.7268856109363145,0,-0.0003906272843358378,0.0010078003092577064,0.4675376603631729,30
West Virginia,gar_tot_bonds,3,0.0007309930920930505,2.4959715874482487,1,0.0002486314595288113,0.0012133547246572895,0.012788965851360912,31
Minnesota,gar_tot_bonds,3,-0.00022782419194733396,-0.3239886883897008,0,-0.00138598565945615,0.0009303372755614818,0.7460428279314477,32
South Dakota,gar_tot_bonds,3,1.9981700563452814e-05,0.09371409006461102,0,-0.00033119579285714653,0.00037115919398405205,0.9253629412658717,33
New Hampshire,gar_tot_bonds,3,0.0003163228114137723,0.4142019118205363,0,-0.000941494401317384,0.0015741400241449282,0.6788524076464171,34
Delaware,gar_tot_bonds,3,0.00010321986464492455,0.35437854689193476,0,-0.0003765080421284583,0.0005829477714183072,0.7231613298227537,35
North Dakota,gar_tot_bonds,3,1.7014849285575447e-06,0.9486930311440854,0,-1.252454032332745e-06,4.655423889447833e-06,0.34310230047608115,36
Alaska,gar_tot_bonds,3,-6.862382923571576e-06,-4.639523733470548,1,-9.29851409209224e-06,-4.4262517550509125e-06,4.164392230388003e-06,37
Vermont,gar_tot_bonds,3,-7.359974093878013e-06,-0.5767039021058639,0,-2.8379480650093383e-05,1.365953246233735e-05,0.5643238415579874,38
New York,gar_tot_bonds,3,0.0003984519109924791,0.43352760242978594,0,-0.0011153124660729906,0.0019122162880579482,0.6647643240515468,39
Montana,gar_tot_bonds,3,0.0002195720566280715,0.4981576171537432,0,-0.0005063824659514503,0.0009455265792075929,0.6185285355844128,40
Idaho,gar_tot_bonds,3,0.00012260062519600418,0.15869836555384198,0,-0.001149786751095561,0.0013949880014875687,0.873952038874543,41
New Jersey,gar_tot_bonds,3,0.00022047960961474756,0.08531597154350806,0,-0.0040358691998028445,0.004476828419032338,0.9320344509337517,42
Connecticut,gar_tot_bonds,3,-0.001259879081682706,-1.5856303514165118,0,-0.0025685366938988955,4.877853053348344e-05,0.11327223518908847,43
South Carolina,gar_tot_bonds,3,-0.0014247023204514045,-3.3596092016532317,1,-0.0021231509834854587,-0.0007262536574173503,0.0008226105383082327,44
Maryland,gar_tot_bonds,3,-0.0014249725678054438,-0.989924289954684,0,-0.003795820199365386,0.0009458750637544974,0.3225512340889831,45
Pennsylvania,gar_tot_bonds,3,-0.002267488473346539,-1.371917431166951,0,-0.004989664686160494,0.00045468773946741575,0.17052615622500245,46
Wyoming,gar_tot_bonds,3,-0.00731736153457601,-1.1797613098488824,0,-0.017542519397416557,0.0029077963282645343,0.23877923625385855,47
Nevada,gar_tot_bonds,3,-0.02808527231665393,-1.5545805078033261,0,-0.057840586616637504,0.001670041983329637,0.12049541950652709,48
United States,gar_tot_bonds,1,0.03395771518513127,3.3629553684488425,1,0.017326911171780878,0.05058851919848166,0.0008126215442518792,0
Texas,gar_tot_bonds,1,0.013722320374824962,2.967102158179598,1,0.006105197824849001,0.02133944292480092,0.0031075202716921435,1
Colorado,gar_tot_bonds,1,0.011043607968977982,2.286397542005354,1,0.003088334294443289,0.01899888164351267,0.02252545999996136,2
Missouri,gar_tot_bonds,1,0.0024775130587653214,1.1993336804505053,0,-0.0009247807126187089,0.00587980683014935,0.23079944334803315,3
Wisconsin,gar_tot_bonds,1,0.0030377353758294294,1.5692143255653486,0,-0.0001505968027812948,0.006226067554440152,0.1170447978056075,4
Florida,gar_tot_bonds,1,0.0010991830962155276,0.35880567323853096,0,-0.003946344983764665,0.006144711176195718,0.7198474376874819,5
Washington,gar_tot_bonds,1,0.003192829584274983,1.6744868195352691,1,5.239397415070625e-05,0.006333265194399258,0.09447659173088718,6
North Carolina,gar_tot_bonds,1,0.008612021535296065,2.3772324863354783,1,0.0026453883615187327,0.014578654709073397,0.017707798291730192,7
Arkansas,gar_tot_bonds,1,0.006936574908140886,4.345393469892115,1,0.004307446117544938,0.009565703698736834,1.593784161557643e-05,8
Michigan,gar_tot_bonds,1,0.0022871185608392282,1.3391198680600986,0,-0.0005258515175555604,0.0051000886392340156,0.18096140758299173,9
Alabama,gar_tot_bonds,1,0.010038585655172357,6.754106967518673,1,0.007590647270239501,0.012486524040105211,2.999067660880428e-11,10
Mississippi,gar_tot_bonds,1,0.0022369544638905056,1.6696328023697586,1,3.031153501105357e-05,0.004443597392769957,0.09543407616813915,11
Indiana,gar_tot_bonds,1,3.795090504284561e-05,0.02916400778097697,0,-0.002105289162008,0.0021811909720936902,0.9767420053183067,12
Ohio,gar_tot_bonds,1,-0.0002774658966951149,-0.12855565852143416,0,-0.0038322587803078676,0.0032773269869176363,0.8977457626384322,13
Oregon,gar_tot_bonds,1,0.005401002058413923,1.9554803337709643,1,0.0008519932479571684,0.009950010868870676,0.05091938803018481,14
Utah,gar_tot_bonds,1,0.006098919061170752,3.1331210097267785,1,0.002892859481355713,0.00930497864098579,0.0018009086271977282,15
Rhode Island,gar_tot_bonds,1,0.004269898826368549,3.1203160800489003,1,0.002016101375646132,0.0065236962770909655,0.0018799443404893257,16
Iowa,gar_tot_bonds,1,0.001271725671551992,0.9827537759868749,0,-0.0008595744260760118,0.003403025769179995,0.3260643423260592,17
Kansas,gar_tot_bonds,1,0.0003514462690910985,0.40874547277609113,0,-0.001064679643108388,0.0017675721812905848,0.6828500625276077,18
Georgia,gar_tot_bonds,1,-0.0007887983073127659,-0.5343578513642763,0,-0.0032200485547377727,0.0016424519401122403,0.5932617239356119,19
Kentucky,gar_tot_bonds,1,0.0035252062454809727,3.1241308908926735,1,0.0016667548920267687,0.005383657598935176,0.001856070567757273,20
Oklahoma,gar_tot_bonds,1,0.0008448998406989978,0.6385919034404876,0,-0.001334202905912056,0.003024002587310051,0.5232949637928659,21
Tennessee,gar_tot_bonds,1,-0.0001515321915734889,-0.14306312725715764,0,-0.001896040643864914,0.0015929762607179356,0.8862810308467051,22
California,gar_tot_bonds,1,0.0024669466190433537,1.6283183367530252,0,-2.8316377858566937e-05,0.0049622096159452735,0.10390227234397909,23
Arizona,gar_tot_bonds,1,0.003964689432147681,1.4424024678067457,0,-0.0005623951029424968,0.008491773967237857,0.14963108890193078,24
Virginia,gar_tot_bonds,1,-0.0010294755044327724,-0.8920540314493509,0,-0.002930206885186362,0.0008712558763208165,0.3726670459720376,25
Nebraska,gar_tot_bonds,1,0.00028322766108804557,0.3493933557769834,0,-0.0010518819175869458,0.0016183372397630363,0.7268979147649155,26
Massachusetts,gar_tot_bonds,1,0.0010238017513324268,1.0577047175129097,0,-0.0005704148030459533,0.0026180183057108062,0.2905508276616,27
Illinois,gar_tot_bonds,1,0.0001525848500572383,0.2698619702775851,0,-0.0007786637142065743,0.0010838334143210503,0.7873450815558467,28
New Mexico,gar_tot_bonds,1,0.002706549319999248,1.538274656765486,0,-0.00019131433609346962,0.005604412976091964,0.1244282501372933,29
Maine,gar_tot_bonds,1,-0.0002282730485938303,-0.8926638659025348,0,-0.0006494480357754436,0.00019290193858778287,0.3723405059518623,30
West Virginia,gar_tot_bonds,1,0.0007016036301361667,2.5010541264191892,1,0.00023957953555940348,0.0011636277247129298,0.012607228456203323,31
Minnesota,gar_tot_bonds,1,-0.0001582458162188664,-0.33417370583989203,0,-0.000938176218333062,0.000621684585895329,0.7383474449653042,32
South Dakota,gar_tot_bonds,1,-0.00012005421087766596,-1.432522418702987,0,-0.00025808369280246306,1.797527104713106e-05,0.15243573060771642,33
New Hampshire,gar_tot_bonds,1,0.00026096618369623293,0.3629732556342162,0,-0.0009231804796561599,0.0014451128470486254,0.7167331998942297,34
Delaware,gar_tot_bonds,1,0.00010369863705109552,0.35058664153995,0,-0.00038346355059562396,0.0005908608246978147,0.7260027626061007,35
North Dakota,gar_tot_bonds,1,-2.284460009217995e-06,-1.4538390200693279,0,-4.8724531850120646e-06,3.0353316657607427e-07,0.14643406533800518,36
Alaska,gar_tot_bonds,1,-4.103582165155092e-06,-4.135555961893705,1,-5.737857098056897e-06,-2.4693072322532885e-06,3.9659583564555234e-05,37
Vermont,gar_tot_bonds,1,-3.672049308230251e-06,-0.6004151278226554,0,-1.3744908570319961e-05,6.400809953859454e-06,0.5484217451074478,38
New York,gar_tot_bonds,1,0.0005365235251493502,0.7179844284867011,0,-0.0006942258720480239,0.001767272922346724,0.4730037307224859,39
Montana,gar_tot_bonds,1,4.035728085389675e-05,0.10229670649870055,0,-0.0006094074487585813,0.0006901220104663744,0.9185501348496818,40
Idaho,gar_tot_bonds,1,-2.2638697467346958e-05,-0.03516441138814969,0,-0.00108297583221049,0.001037698437275796,0.9719585518153873,41
New Jersey,gar_tot_bonds,1,-0.0006322472817003829,-0.35544996721276556,0,-0.0035618206575963964,0.0022973260941956293,0.7223583919347951,42
Connecticut,gar_tot_bonds,1,-0.0013101934501428328,-1.6921278766380743,1,-0.002585451670109073,-3.493523017659289e-05,0.09106159393581525,43
South Carolina,gar_tot_bonds,1,-0.0011900842720684677,-2.5360432512772815,1,-0.0019629729537501616,-0.00041719559038677406,0.011425141684008322,44
Maryland,gar_tot_bonds,1,-0.0013161438078181152,-1.097567941025352,0,-0.00329114707971365,0.0006588594640774186,0.27276633643382775,45
Pennsylvania,gar_tot_bonds,1,-0.002033313982893751,-1.414571582910931,0,-0.004400734492380643,0.00033410652659314,0.15763376846417954,46
Wyoming,gar_tot_bonds,1,-0.0006371489941641748,-1.9384188427509317,1,-0.001178698783096056,-9.559920523229376e-05,0.05307341856239223,47
Nevada,gar_tot_bonds,1,0.01234524018303741,2.175004586385191,1,0.0029968839282993147,0.0216935964377755,0.029960035833480614,48
United States,gar_mfh_crsp,12,0.0065994671667610385,0.8363017902351633,0,-0.006398037507655318,0.01959697184117739,0.40327635453861177,0
Florida,gar_mfh_crsp,12,0.0019084453251776174,1.132665033650588,0,-0.0008667423938648849,0.004683633044220118,0.2577506746441056,1
Tennessee,gar_mfh_crsp,12,0.0014094169842888715,2.5018760353497407,1,0.0004815454535821731,0.0023372885149955695,0.012585487795068184,2
Washington,gar_mfh_crsp,12,0.001399185771668426,1.6505896820844632,1,2.9769091503058405e-06,0.002795394634186546,0.09928010131704523,3
California,gar_mfh_crsp,12,0.0012544424182429799,1.3414026695539765,0,-0.0002858589490299494,0.0027947437855159085,0.18023365192967922,4
North Dakota,gar_mfh_crsp,12,0.0012286202940396775,2.3471652824428615,1,0.0003664597417439153,0.0020907808463354396,0.019200238464151864,5
Pennsylvania,gar_mfh_crsp,12,0.0011991831075591278,0.7619797382878356,0,-0.0013929435306229494,0.003791309745741204,0.44633398675230884,6
Iowa,gar_mfh_crsp,12,0.0008334429815384683,0.4766364768395606,0,-0.0020466251009335712,0.0037135110640105066,0.6337727874168948,7
Virginia,gar_mfh_crsp,12,0.0007404259477413417,1.1067131049104901,0,-0.00036152106916428385,0.0018423729646469666,0.2688059167050496,8
Nebraska,gar_mfh_crsp,12,0.000641230126017411,2.3926447286757315,1,0.00019981233107579775,0.001082647920959024,0.016995454251272468,9
Wisconsin,gar_mfh_crsp,12,0.0006074349843842204,0.1640929484695504,0,-0.005489674849485909,0.006704544818254347,0.8697063073977893,10
Arizona,gar_mfh_crsp,12,0.00039888537861035105,2.2537677887472234,1,0.00010737562799619036,0.0006903951292245116,0.02452565165870313,11
Oregon,gar_mfh_crsp,12,0.0002989969384650428,1.70746124024169,1,1.0573849476282606e-05,0.0005874200274538029,0.08818882674920991,12
North Carolina,gar_mfh_crsp,12,0.0002516442823196897,0.18211735528762468,0,-0.002024238385853877,0.0025275269504932557,0.8555444304503137,13
Alaska,gar_mfh_crsp,12,0.0002515700896103792,0.31898842665520494,0,-0.0010473971978448625,0.0015505373770656205,0.7498323922149712,14
New Mexico,gar_mfh_crsp,12,0.0002036266357285355,2.173675816003611,1,4.9330891082730976e-05,0.00035792238037434,0.03007079042987426,15
Utah,gar_mfh_crsp,12,0.0001664000506587846,1.231590684588457,0,-5.6136419493031626e-05,0.00038893652081060075,0.21852404083529287,16
Missouri,gar_mfh_crsp,12,0.00015442423864315494,0.4220336777267919,0,-0.00044824981773993063,0.0007570982950262403,0.6731326632608852,17
Idaho,gar_mfh_crsp,12,0.000149614425003585,0.8737826020296267,0,-0.00013240836903394976,0.0004316372190411197,0.3825424302390785,18
Maryland,gar_mfh_crsp,12,6.548187524764101e-05,1.5022525383713647,0,-6.3128103195209725e-06,0.00013727656081480297,0.13349206202112218,19
West Virginia,gar_mfh_crsp,12,4.303479998891338e-05,0.47348353573739754,0,-0.00010666769656581989,0.00019273729654364658,0.6360188813639029,20
Kansas,gar_mfh_crsp,12,2.3733673698939474e-05,1.6398800959535877,0,-1.0417224632495837e-07,4.75715196442039e-05,0.10148854217578052,21
Minnesota,gar_mfh_crsp,12,2.2630189970689128e-05,0.3258916995745502,0,-9.17442647904229e-05,0.0001370046447318011,0.7446056800046108,22
Wyoming,gar_mfh_crsp,12,1.5816409064144847e-05,0.12217818024936171,0,-0.00019740380380560378,0.0002290366219338934,0.9027936884895094,23
Rhode Island,gar_mfh_crsp,12,1.57063482773328e-05,0.7453942407717163,0,-1.8999552972967928e-05,5.041224952763352e-05,0.45628873440693907,24
Louisiana,gar_mfh_crsp,12,-9.445360314893917e-06,-1.0635919576893522,0,-2.4072439792788466e-05,5.181719163000625e-06,0.2878878301261487,25
Alabama,gar_mfh_crsp,12,-1.5068737746126608e-05,-0.14024816131303794,0,-0.00019203636765841148,0.00016189889216615817,0.8885050887973618,26
Colorado,gar_mfh_crsp,12,-1.5390165081269374e-05,-1.5982981544095172,0,-3.1250034838838886e-05,4.697046763001321e-07,0.1104371054987423,27
Connecticut,gar_mfh_crsp,12,-1.9157538423197466e-05,-0.8404176017559043,0,-5.6703108405851606e-05,1.838803155945666e-05,0.40096710076613173,28
Nevada,gar_mfh_crsp,12,-2.0542117489729934e-05,-1.3296803601880431,0,-4.5987682044876596e-05,4.90344706541672e-06,0.18406557206519092,29
Delaware,gar_mfh_crsp,12,-3.160161876657972e-05,-0.4646816895485921,0,-0.0001436144839032666,8.041124637010711e-05,0.6423068698994321,30
Maine,gar_mfh_crsp,12,-5.27213727388317e-05,-1.3425379719619488,0,-0.00011740200669900775,1.1959261221344318e-05,0.1798657099000951,31
Texas,gar_mfh_crsp,12,-6.222323836294657e-05,-2.2159662111973355,1,-0.00010847237310455731,-1.5974103621335843e-05,0.02702126744990463,32
Massachusetts,gar_mfh_crsp,12,-7.996930924059672e-05,-0.26006394092396934,0,-0.0005864435259938913,0.00042650490751269766,0.7948924869224792,33
Arkansas,gar_mfh_crsp,12,-0.00013355572800512113,-3.845587526226245,1,-0.0001907580890503924,-7.635336695984988e-05,0.0001314588573340103,34
Montana,gar_mfh_crsp,12,-0.0001605691005183307,-1.691833717600837,1,-0.00031689050009785203,-4.247700938809384e-06,0.09113182200347802,35
Kentucky,gar_mfh_crsp,12,-0.00020259588022854928,-0.8991786103569636,0,-0.0005737025660590618,0.000168510805601963,0.36887304003278487,36
Illinois,gar_mfh_crsp,12,-0.00023834559966152925,-0.6209683200916571,0,-0.0008705417257046596,0.0003938505263816008,0.5348267303160541,37
New Hampshire,gar_mfh_crsp,12,-0.0002495414410784826,-1.9814468062044173,1,-0.00045697279269497947,-4.211008946198577e-05,0.0479400003992283,38
South Dakota,gar_mfh_crsp,12,-0.0003093159250023828,-1.7675077728912203,1,-0.0005975564790647024,-2.1075370940063344e-05,0.0775877439323851,39
Georgia,gar_mfh_crsp,12,-0.000311922460462117,-1.4625110769730745,0,-0.0006632090898563865,3.936416893215235e-05,0.144059179714904,40
Oklahoma,gar_mfh_crsp,12,-0.0006536332354753465,-1.5862598660114997,0,-0.0013323271056164495,2.506063466575629e-05,0.11314118570406184,41
Michigan,gar_mfh_crsp,12,-0.0008899232848959609,-1.01688885836954,0,-0.0023313521593117314,0.0005515055895198087,0.30956480473201275,42
New York,gar_mfh_crsp,12,-0.001639178850176092,-1.269710120827689,0,-0.003765534457296422,0.0004871767569442371,0.20461844829730014,43
Ohio,gar_mfh_crsp,12,-0.0017246036562136267,-1.5771474701071067,0,-0.0035256759069661144,7.646859453886031e-05,0.11522259896220333,44
Indiana,gar_mfh_crsp,12,-0.002760484659821174,-2.6861739700247655,1,-0.004453127536922592,-0.0010678417827197568,0.0074024504685330506,45
Mississippi,gar_mfh_crsp,12,-0.004353648542266451,-1.0720539112970562,0,-0.01104248961689153,0.002335192532358624,0.28407281470984613,46
United States,gar_mfh_crsp,9,0.008862341850272952,1.1416118333330543,0,-0.003923787117618087,0.021648470818163984,0.25401028562039096,0
Florida,gar_mfh_crsp,9,0.002713812192492577,1.543595888408086,0,-0.00018189883787943706,0.00560952322286459,0.12314341975795484,1
Tennessee,gar_mfh_crsp,9,0.0017264042847477414,1.8660640576718304,1,0.00020261469773204472,0.0032501938717634377,0.062455234012714245,2
Washington,gar_mfh_crsp,9,0.0011921330891325695,1.4154737556080061,0,-0.0001950441851207717,0.0025793103633859104,0.15737951735104017,3
California,gar_mfh_crsp,9,0.0012037413382272148,1.3166786008794005,0,-0.00030204184299895825,0.002709524519453387,0.1883822689534842,4
North Dakota,gar_mfh_crsp,9,0.0011696401128736514,2.3876202248996687,1,0.0003627840825118046,0.001976496143235498,0.017225227432661194,5
Pennsylvania,gar_mfh_crsp,9,0.001113210036637606,0.7348042514113833,0,-0.0013820424503251548,0.003608462523600366,0.46270764869695613,6
Iowa,gar_mfh_crsp,9,0.000596301678872879,0.5186928219373335,0,-0.001297196267268273,0.00248979962501403,0.6041407891185924,7
Virginia,gar_mfh_crsp,9,0.0008468796580567708,1.2547642892059052,0,-0.0002647716808794106,0.0019585309969929517,0.2099879496941246,8
